chr	peakStart	peakEnd	Gene ID	Gene Name	control score	treat score	fold change	p-value	q-value
chr6	3154026	3154150	ENSG00000137267	TUBB2A	0.9303079894700343	0.9302284573616131	0.9999145099157253	0.9839669499329159	1.0
chr6	52362376	52362575	ENSG00000096093	EFHC1	0.9441978192968139	0.94421119883288	1.000014170267917	0.9842555267980694	1.0
chr6	170891026	170891125	ENSG00000071994	PDCD2	0.914437405327064	0.9146164651109155	1.0001958141506553	0.9852715578441305	1.0
chr6	30656251	30656375	ENSG00000137404	NRM	0.8612985486132282	0.8615025799229122	1.000236888022176	0.9854960065170275	1.0
chr6	33371676	33371725	ENSG00000237649	KIFC1	0.837043840554157	0.8369192346961926	0.9998511358044496	0.9857565272980688	1.0
chr6	121769026	121769100	ENSG00000152661	GJA1	0.8772922280556745	0.8773814338966192	1.0001016831542464	0.98597696795895	1.0
chr6	30262651	30262700	ENSG00000270604	HCG17	0.9296924283325148	0.9301068692277926	1.0004457828015456	0.9860771682593504	1.0
chr6	119136851	119136925	ENSG00000111877	MCM9	0.7907388874143985	0.7906067587377725	0.9998329047948331	0.9861372884395907	1.0
chr6	149700001	149700075	ENSG00000055208	TAB2	0.7665073363490619	0.7663348548624446	0.9997749773832056	0.986806626446266	1.0
chr6	11135676	11135900	ENSG00000224531	SMIM13	0.8348259057779207	0.8345220922499492	0.9996360755866956	0.9876883890897905	1.0
chr6	83877801	83877825	ENSG00000083097	DOPEY1	0.6354626790311012	0.63429969345856	0.9981698601492782	0.9881312744175607	1.0
chr6	34574376	34574550	ENSG00000196821	C6orf106	0.8960550002785971	0.8962020138888894	1.0001640676188923	0.9889689489289089	1.0
chr6	155578826	155578900	ENSG00000029639	TFB1M	0.8813394247653485	0.8814022233807726	1.0000712536097438	0.9893477060644228	1.0
chr6	116381251	116381325	ENSG00000111816	FRK	0.8449914627376368	0.8450938289376307	1.0001211446559026	0.9894298703107511	1.0
chr6	33288776	33288850	ENSG00000204209	DAXX	0.8904148259092909	0.8902302969258578	0.9997927606570963	0.9901232563895227	1.0
chr6	79911226	79911325	ENSG00000118418	HMGN3	0.8949564576502568	0.8948925710196406	0.9999286148168773	0.990381773164556	1.0
chr6	90642151	90642175	ENSG00000112182	BACH2	0.8385319807817567	0.8394508205355039	1.001095771866555	0.9909649389128868	1.0
chr6	56417326	56417350	ENSG00000151914	DST	0.8237080746431713	0.8253548692720646	1.0019992454603612	0.9912575237900563	1.0
chr6	33740376	33740475	ENSG00000161904	LEMD2	0.9641203218219496	0.9642802163080478	1.0001658449495143	0.9916703490277063	1.0
chr6	30525076	30525150	ENSG00000204576	PRR3	0.8951609324553157	0.8952623298796452	1.0001132728436342	0.991792593394195	1.0
chr6	3271551	3271650	ENSG00000180822	PSMG4	0.9148327526432747	0.9147128083498878	0.9998688893756369	0.9919809699589479	0.9997795624900717
chr6	116756876	116757025	ENSG00000111817	DSE	0.792808882972674	0.7925946304752494	0.9997297551755205	0.9921252583915247	0.9991394982387546
chr6	127837251	127837325	ENSG00000214338	SOGA3	0.7034615591062777	0.7032167697973506	0.9996520217689818	0.9923737551365179	0.9986053014796044
chr6	150141701	150141725	ENSG00000120256	LRP11	0.8633552041461837	0.8636052881334048	1.0002896652339848	0.9931232533835136	0.9985756947746387
chr6	33289026	33289075	ENSG00000204209	DAXX	0.879802185974821	0.8797547016074804	0.9999460283594453	0.9938607275944613	0.9985340538997645
chr6	37336451	37336500	ENSG00000112130	RNF8	0.6800783679485424	0.6808134418428896	1.0010808664545008	0.9943436930423918	0.9982369729681647
chr6	33162001	33162075	ENSG00000204231	RXRB	0.844740515505087	0.8447898037565217	1.0000583472090305	0.9946623299976654	0.9977755141291134
chr6	87969001	87969025	ENSG00000188994	ZNF292	0.6765221032141113	0.6790310870853121	1.0037086502558907	0.9951733515297079	0.9975076127139059
chr6	90353651	90353725	ENSG00000112159	MDN1	0.852334953534539	0.8525320874958032	1.0002312869611256	0.9966703440176914	0.9982276414302189
chr6	34557801	34557875	ENSG00000196821	C6orf106	0.9120418608083856	0.9118869522962911	0.9998301519713612	0.9986663340016694	0.9994459330133802
chr6	44267626	44267650	ENSG00000178233	TMEM151B	0.9416033511095083	0.9422813059177482	1.0007200004199657	0.9992515037560082	0.9992515037560082
